LineId,Device,day,month,year,Time,ms,Content,EventId,EventTemplate,ParameterList
56,cup,02,29,2020,15:13:27,466822,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:49730 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:49730', '-> 192.168.10.154:80']"
57,cup,02,29,2020,15:23:05,752193,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.200:51416 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.200:51416', '-> 192.168.10.154:80']"
58,cup,02,29,2020,15:23:36,807874,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.200:51558 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.200:51558', '-> 192.168.10.154:80']"
59,cup,02,29,2020,15:25:45,779708,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.4:47750 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.4:47750', '-> 192.168.10.154:80']"
60,cup,02,29,2020,15:28:37,614636,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.238:35096 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.238:35096', '-> 192.168.10.154:80']"
61,cup,02,29,2020,15:37:47,245480,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:50062 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:50062', '-> 192.168.10.154:80']"
62,cup,02,29,2020,15:38:46,455382,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.200:51712 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.200:51712', '-> 192.168.10.154:80']"
63,cup,02,29,2020,15:38:55,729703,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.200:51716 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.200:51716', '-> 192.168.10.154:80']"
64,cup,02,29,2020,16:04:00,447070,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.238:35946 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.238:35946', '-> 192.168.10.154:80']"
65,cup,02,29,2020,16:15:44,321512,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:50388 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:50388', '-> 192.168.10.154:80']"
66,cup,02,29,2020,16:54:24,235847,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:50878 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:50878', '-> 192.168.10.154:80']"
67,cup,02,29,2020,16:56:02,438643,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.238:37404 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.238:37404', '-> 192.168.10.154:80']"
68,cup,02,29,2020,17:12:03,687600,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:51076 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:51076', '-> 192.168.10.154:80']"
69,cup,02,29,2020,17:38:01,097166,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.4:49296 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.4:49296', '-> 192.168.10.154:80']"
70,cup,02,29,2020,17:46:20,297600,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.238:37802 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.238:37802', '-> 192.168.10.154:80']"
71,cup,02,29,2020,17:59:56,792166,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:51832 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:51832', '-> 192.168.10.154:80']"
72,cup,02,29,2020,18:03:10,822520,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.238:38006 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.238:38006', '-> 192.168.10.154:80']"
73,cup,02,29,2020,18:20:41,939744,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.4:50092 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.4:50092', '-> 192.168.10.154:80']"
74,cup,02,29,2020,18:29:44,719745,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.200:53390 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.200:53390', '-> 192.168.10.154:80']"
75,cup,02,29,2020,19:09:31,816334,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.4:50346 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.4:50346', '-> 192.168.10.154:80']"
76,cup,02,29,2020,19:14:09,807734,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:53170 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:53170', '-> 192.168.10.154:80']"
77,cup,02,29,2020,19:37:11,446101,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.4:50652 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.4:50652', '-> 192.168.10.154:80']"
78,cup,02,29,2020,19:38:34,899835,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:53606 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:53606', '-> 192.168.10.154:80']"
79,cup,02,29,2020,19:54:41,227641,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.238:39558 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.238:39558', '-> 192.168.10.154:80']"
80,cup,02,29,2020,19:55:07,496628,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.238:39564 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.238:39564', '-> 192.168.10.154:80']"
81,cup,02,29,2020,20:27:37,963189,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:54312 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:54312', '-> 192.168.10.154:80']"
82,cup,02,29,2020,20:32:28,068113,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:54398 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:54398', '-> 192.168.10.154:80']"
83,cup,02,29,2020,20:50:29,556938,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.200:54108 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.200:54108', '-> 192.168.10.154:80']"
84,cup,02,29,2020,21:05:26,670872,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:55004 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:55004', '-> 192.168.10.154:80']"
85,cup,02,29,2020,21:31:44,251114,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:55314 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:55314', '-> 192.168.10.154:80']"
86,cup,02,29,2020,21:53:24,905956,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.238:41134 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.238:41134', '-> 192.168.10.154:80']"
87,cup,02,29,2020,22:08:25,875941,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.200:54414 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.200:54414', '-> 192.168.10.154:80']"
88,cup,02,29,2020,22:27:03,751210,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:56220 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:56220', '-> 192.168.10.154:80']"
89,cup,02,29,2020,23:37:02,768298,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.200:55276 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.200:55276', '-> 192.168.10.154:80']"
90,cup,03,01,2020,00:16:49,963699,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.4:54670 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.4:54670', '-> 192.168.10.154:80']"
91,cup,03,01,2020,05:06:13,299445,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:58710 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:58710', '-> 192.168.10.154:80']"
92,cup,03,01,2020,06:32:24,844919,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.190:58930 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.190:58930', '-> 192.168.10.154:80']"
93,cup,03,01,2020,06:39:51,029376,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.200:55320 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.200:55320', '-> 192.168.10.154:80']"
94,cup,03,01,2020,07:41:27,549088,[**] [1:2012887:3] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.10.238:43590 -> 192.168.10.154:80,7668c4a7,[**] [<*>:<*>:<*>] ET POLICY Http Client Body contains pass= in cleartext [**] [Classification: Potential Corporate Privacy Violation] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2012887:3', '1', '192.168.10.238:43590', '-> 192.168.10.154:80']"
